epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,8498.02,0.43016,0.3126,0.88704,0.8400951393871747,0.5711302452895373,0.5995030428658746,0.35578038215206353,1.86067,2.59717,2.21121,0.004852,0.004852,0.004852
54,8653.48,0.42278,0.3095,0.8843,0.8224980732945334,0.5814940604321135,0.6055499747535146,0.35508836269898214,1.84483,2.59499,2.2055,0.004753,0.004753,0.004753
55,8808.9,0.41737,0.30637,0.88091,0.8566706529538387,0.5652975098992797,0.6055005447925801,0.35915809614924654,1.84079,2.5957,2.2097,0.004654,0.004654,0.004654
56,8964.26,0.40524,0.29914,0.87601,0.8225145499481782,0.5760897180366207,0.6128161790108692,0.36424938212548824,1.83399,2.59979,2.21111,0.004555,0.004555,0.004555
57,9119.67,0.40065,0.29356,0.87291,0.8499317016131174,0.5737665098727045,0.6081038560684578,0.36248638018549517,1.84932,2.60303,2.23504,0.004456,0.004456,0.004456
58,9281.89,0.39339,0.29417,0.87166,0.8063179994153445,0.5841962316298599,0.613244572005634,0.3635573626724069,1.84108,2.59218,2.23039,0.004357,0.004357,0.004357
59,9458.66,0.38605,0.28616,0.86712,0.8228935129820084,0.5731074437269127,0.6128656089718036,0.3636067926333412,1.84709,2.60929,2.23619,0.004258,0.004258,0.004258
60,9630.03,0.3783,0.28289,0.86389,0.7964320072284674,0.5817247335831406,0.6091089319407903,0.3629147731802599,1.84034,2.62975,2.22039,0.004159,0.004159,0.004159
61,9800.53,0.36283,0.26513,0.85509,0.8504919078370404,0.5654457997820829,0.6124042626697493,0.3681213957320152,1.83504,2.64975,2.22169,0.00406,0.00406,0.00406
62,9974.16,0.35943,0.26533,0.85489,0.8423030109755774,0.5618374126338728,0.6068516303914534,0.3655345611097823,1.82685,2.6952,2.2152,0.003961,0.003961,0.003961
63,10143.9,0.35359,0.26552,0.8532,0.8028579021499375,0.5721188445082249,0.6097350447792925,0.36551808445613754,1.82929,2.69133,2.21539,0.003862,0.003862,0.003862
64,10314.2,0.34294,0.25562,0.8481,0.8408036354939008,0.549100959366446,0.6077413696882723,0.363788035823434,1.83982,2.69857,2.22486,0.003763,0.003763,0.003763
65,10486.4,0.33915,0.25262,0.84618,0.8537542852587099,0.5424114379866591,0.6089441654043424,0.3670009832841691,1.83544,2.70965,2.22004,0.003664,0.003664,0.003664
66,10652.8,0.33716,0.25432,0.84666,0.8086247309256158,0.5629907783890085,0.6077248930346275,0.36705041324510346,1.83544,2.70772,2.21644,0.003565,0.003565,0.003565
67,10818.5,0.32603,0.2493,0.84335,0.8825719524834568,0.5406319593930213,0.6092242685163038,0.36991735097929784,1.83155,2.70527,2.21791,0.003466,0.003466,0.003466
68,10988.5,0.31415,0.23699,0.83644,0.8932817773525737,0.5241388290945813,0.6075601264981796,0.37009859416939056,1.83,2.71059,2.22322,0.003367,0.003367,0.003367
69,11154.1,0.30901,0.23406,0.83538,0.8366515187754126,0.54959525897579,0.6083674825267745,0.3718615961093837,1.82998,2.72293,2.22614,0.003268,0.003268,0.003268
70,11332.2,0.30351,0.23091,0.83308,0.8755034680698398,0.536545749289112,0.6107071673443354,0.3725371389088203,1.82697,2.733,2.22294,0.003169,0.003169,0.003169
71,11513.0,0.30238,0.2344,0.83468,0.8613005926280262,0.5413075021924578,0.611300326875548,0.37443195407797175,1.82828,2.74158,2.21924,0.00307,0.00307,0.00307
72,11693.4,0.29004,0.22156,0.82882,0.8869876956602619,0.540895585851338,0.616457519466369,0.3757336097159106,1.82566,2.74287,2.21954,0.002971,0.002971,0.002971
73,11873.1,0.28696,0.2232,0.82793,0.8681219272369715,0.5434000372053469,0.6126514124744212,0.3739706077759175,1.82385,2.74351,2.22089,0.002872,0.002872,0.002872
74,12052.1,0.27421,0.21248,0.82325,0.8470977171862127,0.5517537006032581,0.6119923463286294,0.3731302984400329,1.82679,2.75306,2.23081,0.002773,0.002773,0.002773
75,12227.7,0.27421,0.21589,0.82478,0.8454994817826675,0.5467447978952403,0.6100645778521884,0.36991735097929784,1.82858,2.75443,2.23674,0.002674,0.002674,0.002674
76,12400.7,0.26616,0.21005,0.82168,0.8325323553642137,0.553368412660448,0.6094714183209758,0.3698020144037843,1.82742,2.76624,2.24288,0.002575,0.002575,0.002575
77,12574.0,0.25339,0.19703,0.81589,0.8291546413670305,0.546926041085333,0.6085487257168672,0.3710707167344335,1.82527,2.77774,2.24115,0.002476,0.002476,0.002476
78,12748.8,0.25283,0.19851,0.8164,0.835003853410933,0.5491339126737357,0.6110037471099418,0.374893300380026,1.82267,2.78052,2.24131,0.002377,0.002377,0.002377
79,12923.8,0.2453,0.19689,0.81513,0.8374259214967178,0.5462340216322517,0.6094549416673309,0.37476148715086766,1.82269,2.78605,2.24078,0.002278,0.002278,0.002278
80,13098.7,0.23616,0.18684,0.81039,0.8314284195700125,0.5512594009939141,0.6118275797921815,0.37546998325759384,1.82212,2.78875,2.24509,0.002179,0.002179,0.002179
81,13274.9,0.23312,0.18635,0.81045,0.8243599351563953,0.5501719418533577,0.6127832257035797,0.37668925562730865,1.82194,2.78727,2.24728,0.00208,0.00208,0.00208
82,13447.8,0.22394,0.18004,0.80796,0.8256121608333996,0.5485737064498126,0.6137553482686225,0.37832044433814344,1.82085,2.79107,2.24826,0.001981,0.001981,0.001981
83,13615.4,0.22085,0.18177,0.80796,0.8233383826304179,0.5509957745355974,0.6146615642190862,0.3807425124239283,1.81981,2.78969,2.2503,0.001882,0.001882,0.001882
84,13777.7,0.21669,0.18031,0.80792,0.8211469876956602,0.5508145313455047,0.614282601185256,0.3806271758484147,1.81978,2.79292,2.25106,0.001783,0.001783,0.001783
85,13944.3,0.21389,0.17972,0.80678,0.8218225304950968,0.552808206436525,0.6142166945706768,0.37957267001514783,1.82038,2.79281,2.25182,0.001684,0.001684,0.001684
86,14114.7,0.20212,0.16902,0.80297,0.8251343378777005,0.5521161869834436,0.6139201148050705,0.37914427702038317,1.82121,2.78785,2.25333,0.001585,0.001585,0.001585
87,14284.7,0.19507,0.16452,0.80137,0.8295830343617954,0.5520997103297988,0.6134258151957267,0.3780897711871163,1.82344,2.78948,2.25665,0.001486,0.001486,0.001486
88,14454.8,0.1896,0.16087,0.79987,0.8305222036195485,0.5498588854341067,0.6135741050785298,0.37846873422094657,1.82422,2.79006,2.25929,0.001387,0.001387,0.001387
89,14622.5,0.18536,0.15831,0.79867,0.8326806452470168,0.55038613835074,0.6140024980732944,0.379243136942252,1.82559,2.79393,2.26166,0.001288,0.001288,0.001288
90,14784.1,0.18064,0.15783,0.79924,0.8274740226952616,0.546283451593186,0.6121571128650775,0.37886417390842164,1.82617,2.79473,2.2635,0.001189,0.001189,0.001189
91,14947.5,0.17457,0.15422,0.79804,0.8349544234499986,0.5501719418533577,0.6132280953519891,0.3777602381142204,1.8279,2.7941,2.26559,0.00109,0.00109,0.00109
92,15113.7,0.17042,0.15279,0.79747,0.8307199234632862,0.546942517738978,0.6113497568364824,0.3777272848069308,1.82987,2.78976,2.26925,0.000991,0.000991,0.000991
93,15281.2,0.1678,0.15117,0.79771,0.8291052114060963,0.5437790002391771,0.6108554572271386,0.3781062478407611,1.82958,2.78992,2.26873,0.000892,0.000892,0.000892
94,15439.5,0.16005,0.14468,0.79508,0.8331090382417815,0.5441909165802971,0.611300326875548,0.3782545377235642,1.83008,2.7917,2.26977,0.000793,0.000793,0.000793
95,15599.7,0.15066,0.13789,0.79178,0.847064763878923,0.5408791091976932,0.6122889260942358,0.37827101437720906,1.83042,2.78988,2.27054,0.000694,0.000694,0.000694
96,15760.4,0.15347,0.14317,0.7946,0.8396337930851204,0.5405495761247973,0.612832655664514,0.3790289404448696,1.82974,2.78902,2.27017,0.000595,0.000595,0.000595
97,15921.0,0.14418,0.13584,0.79135,0.8379531744133513,0.5434329905126365,0.6145627042972175,0.3797703898588854,1.82907,2.7851,2.27091,0.000496,0.000496,0.000496
98,16087.1,0.13788,0.12989,0.78956,0.8365032288926093,0.542905737596003,0.6139530681123601,0.3797044832443062,1.82917,2.78746,2.27236,0.000397,0.000397,0.000397
